"Freq [GHz]","dB(S(1,1)) [] - $Dk='1' $Size='1mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='1mm'","dB(S(1,1)) [] - $Dk='2' $Size='1mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='1mm'","dB(S(1,1)) [] - $Dk='3' $Size='1mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='1mm'","dB(S(1,1)) [] - $Dk='4' $Size='1mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='1mm'","dB(S(1,1)) [] - $Dk='5' $Size='1mm'","dB(S(1,1)) [] - $Dk='5.5' $Size='1mm'","dB(S(1,1)) [] - $Dk='1' $Size='1.1mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='1.1mm'","dB(S(1,1)) [] - $Dk='2' $Size='1.1mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='1.1mm'","dB(S(1,1)) [] - $Dk='3' $Size='1.1mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='1.1mm'","dB(S(1,1)) [] - $Dk='4' $Size='1.1mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='1.1mm'","dB(S(1,1)) [] - $Dk='5' $Size='1.1mm'","dB(S(1,1)) [] - $Dk='5.5' $Size='1.1mm'","dB(S(1,1)) [] - $Dk='1' $Size='1.2mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='1.2mm'","dB(S(1,1)) [] - $Dk='2' $Size='1.2mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='1.2mm'","dB(S(1,1)) [] - $Dk='3' $Size='1.2mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='1.2mm'","dB(S(1,1)) [] - $Dk='4' $Size='1.2mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='1.2mm'","dB(S(1,1)) [] - $Dk='5' $Size='1.2mm'","dB(S(1,1)) [] - $Dk='5.5' $Size='1.2mm'","dB(S(1,1)) [] - $Dk='1' $Size='1.3mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='1.3mm'","dB(S(1,1)) [] - $Dk='2' $Size='1.3mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='1.3mm'","dB(S(1,1)) [] - $Dk='3' $Size='1.3mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='1.3mm'","dB(S(1,1)) [] - $Dk='4' $Size='1.3mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='1.3mm'","dB(S(1,1)) [] - $Dk='5' $Size='1.3mm'","dB(S(1,1)) [] - $Dk='5.5' $Size='1.3mm'","dB(S(1,1)) [] - $Dk='1' $Size='1.4mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='1.4mm'","dB(S(1,1)) [] - $Dk='2' $Size='1.4mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='1.4mm'","dB(S(1,1)) [] - $Dk='3' $Size='1.4mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='1.4mm'","dB(S(1,1)) [] - $Dk='4' $Size='1.4mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='1.4mm'","dB(S(1,1)) [] - $Dk='5' $Size='1.4mm'","dB(S(1,1)) [] - $Dk='5.5' $Size='1.4mm'","dB(S(1,1)) [] - $Dk='1' $Size='1.5mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='1.5mm'","dB(S(1,1)) [] - $Dk='2' $Size='1.5mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='1.5mm'","dB(S(1,1)) [] - $Dk='3' $Size='1.5mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='1.5mm'","dB(S(1,1)) [] - $Dk='4' $Size='1.5mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='1.5mm'","dB(S(1,1)) [] - $Dk='5' $Size='1.5mm'","dB(S(1,1)) [] - $Dk='5.5' $Size='1.5mm'","dB(S(1,1)) [] - $Dk='1' $Size='1.6mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='1.6mm'","dB(S(1,1)) [] - $Dk='2' $Size='1.6mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='1.6mm'","dB(S(1,1)) [] - $Dk='3' $Size='1.6mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='1.6mm'","dB(S(1,1)) [] - $Dk='4' $Size='1.6mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='1.6mm'","dB(S(1,1)) [] - $Dk='5' $Size='1.6mm'","dB(S(1,1)) [] - $Dk='5.5' $Size='1.6mm'","dB(S(1,1)) [] - $Dk='1' $Size='1.7mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='1.7mm'","dB(S(1,1)) [] - $Dk='2' $Size='1.7mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='1.7mm'","dB(S(1,1)) [] - $Dk='3' $Size='1.7mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='1.7mm'","dB(S(1,1)) [] - $Dk='4' $Size='1.7mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='1.7mm'","dB(S(1,1)) [] - $Dk='5' $Size='1.7mm'","dB(S(1,1)) [] - $Dk='5.5' $Size='1.7mm'","dB(S(1,1)) [] - $Dk='1' $Size='1.8mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='1.8mm'","dB(S(1,1)) [] - $Dk='2' $Size='1.8mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='1.8mm'","dB(S(1,1)) [] - $Dk='3' $Size='1.8mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='1.8mm'","dB(S(1,1)) [] - $Dk='4' $Size='1.8mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='1.8mm'","dB(S(1,1)) [] - $Dk='5' $Size='1.8mm'","dB(S(1,1)) [] - $Dk='5.5' $Size='1.8mm'","dB(S(1,1)) [] - $Dk='1' $Size='1.9mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='1.9mm'","dB(S(1,1)) [] - $Dk='2' $Size='1.9mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='1.9mm'","dB(S(1,1)) [] - $Dk='3' $Size='1.9mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='1.9mm'","dB(S(1,1)) [] - $Dk='4' $Size='1.9mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='1.9mm'","dB(S(1,1)) [] - $Dk='5' $Size='1.9mm'","dB(S(1,1)) [] - $Dk='5.5' $Size='1.9mm'","dB(S(1,1)) [] - $Dk='1' $Size='2mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='2mm'","dB(S(1,1)) [] - $Dk='2' $Size='2mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='2mm'","dB(S(1,1)) [] - $Dk='3' $Size='2mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='2mm'","dB(S(1,1)) [] - $Dk='4' $Size='2mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='2mm'","dB(S(1,1)) [] - $Dk='5' $Size='2mm'","dB(S(1,1)) [] - $Dk='5.5' $Size='2mm'","dB(S(1,1)) [] - $Dk='1' $Size='2.1mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='2.1mm'","dB(S(1,1)) [] - $Dk='2' $Size='2.1mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='2.1mm'","dB(S(1,1)) [] - $Dk='3' $Size='2.1mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='2.1mm'","dB(S(1,1)) [] - $Dk='4' $Size='2.1mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='2.1mm'","dB(S(1,1)) [] - $Dk='5' $Size='2.1mm'","dB(S(1,1)) [] - $Dk='1' $Size='2.2mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='2.2mm'","dB(S(1,1)) [] - $Dk='2' $Size='2.2mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='2.2mm'","dB(S(1,1)) [] - $Dk='3' $Size='2.2mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='2.2mm'","dB(S(1,1)) [] - $Dk='4' $Size='2.2mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='2.2mm'","dB(S(1,1)) [] - $Dk='5' $Size='2.2mm'","dB(S(1,1)) [] - $Dk='1' $Size='2.3mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='2.3mm'","dB(S(1,1)) [] - $Dk='2' $Size='2.3mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='2.3mm'","dB(S(1,1)) [] - $Dk='3' $Size='2.3mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='2.3mm'","dB(S(1,1)) [] - $Dk='4' $Size='2.3mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='2.3mm'","dB(S(1,1)) [] - $Dk='5' $Size='2.3mm'","dB(S(1,1)) [] - $Dk='1' $Size='2.4mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='2.4mm'","dB(S(1,1)) [] - $Dk='2' $Size='2.4mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='2.4mm'","dB(S(1,1)) [] - $Dk='3' $Size='2.4mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='2.4mm'","dB(S(1,1)) [] - $Dk='4' $Size='2.4mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='2.4mm'","dB(S(1,1)) [] - $Dk='5' $Size='2.4mm'","dB(S(1,1)) [] - $Dk='1' $Size='2.5mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='2.5mm'","dB(S(1,1)) [] - $Dk='2' $Size='2.5mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='2.5mm'","dB(S(1,1)) [] - $Dk='3' $Size='2.5mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='2.5mm'","dB(S(1,1)) [] - $Dk='4' $Size='2.5mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='2.5mm'","dB(S(1,1)) [] - $Dk='5' $Size='2.5mm'","dB(S(1,1)) [] - $Dk='1' $Size='2.6mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='2.6mm'","dB(S(1,1)) [] - $Dk='2' $Size='2.6mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='2.6mm'","dB(S(1,1)) [] - $Dk='3' $Size='2.6mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='2.6mm'","dB(S(1,1)) [] - $Dk='4' $Size='2.6mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='2.6mm'","dB(S(1,1)) [] - $Dk='5' $Size='2.6mm'","dB(S(1,1)) [] - $Dk='1' $Size='2.7mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='2.7mm'","dB(S(1,1)) [] - $Dk='2' $Size='2.7mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='2.7mm'","dB(S(1,1)) [] - $Dk='3' $Size='2.7mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='2.7mm'","dB(S(1,1)) [] - $Dk='4' $Size='2.7mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='2.7mm'","dB(S(1,1)) [] - $Dk='5' $Size='2.7mm'","dB(S(1,1)) [] - $Dk='1' $Size='2.8mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='2.8mm'","dB(S(1,1)) [] - $Dk='2' $Size='2.8mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='2.8mm'","dB(S(1,1)) [] - $Dk='3' $Size='2.8mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='2.8mm'","dB(S(1,1)) [] - $Dk='4' $Size='2.8mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='2.8mm'","dB(S(1,1)) [] - $Dk='5' $Size='2.8mm'","dB(S(1,1)) [] - $Dk='1' $Size='2.9mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='2.9mm'","dB(S(1,1)) [] - $Dk='2' $Size='2.9mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='2.9mm'","dB(S(1,1)) [] - $Dk='3' $Size='2.9mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='2.9mm'","dB(S(1,1)) [] - $Dk='4' $Size='2.9mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='2.9mm'","dB(S(1,1)) [] - $Dk='5' $Size='2.9mm'","dB(S(1,1)) [] - $Dk='1' $Size='3mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='3mm'","dB(S(1,1)) [] - $Dk='2' $Size='3mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='3mm'","dB(S(1,1)) [] - $Dk='3' $Size='3mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='3mm'","dB(S(1,1)) [] - $Dk='4' $Size='3mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='3mm'","dB(S(1,1)) [] - $Dk='5' $Size='3mm'","dB(S(1,1)) [] - $Dk='1' $Size='3.1mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='3.1mm'","dB(S(1,1)) [] - $Dk='2' $Size='3.1mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='3.1mm'","dB(S(1,1)) [] - $Dk='3' $Size='3.1mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='3.1mm'","dB(S(1,1)) [] - $Dk='4' $Size='3.1mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='3.1mm'","dB(S(1,1)) [] - $Dk='5' $Size='3.1mm'","dB(S(1,1)) [] - $Dk='1' $Size='3.2mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='3.2mm'","dB(S(1,1)) [] - $Dk='2' $Size='3.2mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='3.2mm'","dB(S(1,1)) [] - $Dk='3' $Size='3.2mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='3.2mm'","dB(S(1,1)) [] - $Dk='4' $Size='3.2mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='3.2mm'","dB(S(1,1)) [] - $Dk='5' $Size='3.2mm'","dB(S(1,1)) [] - $Dk='1' $Size='3.3mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='3.3mm'","dB(S(1,1)) [] - $Dk='2' $Size='3.3mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='3.3mm'","dB(S(1,1)) [] - $Dk='3' $Size='3.3mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='3.3mm'","dB(S(1,1)) [] - $Dk='4' $Size='3.3mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='3.3mm'","dB(S(1,1)) [] - $Dk='5' $Size='3.3mm'","dB(S(1,1)) [] - $Dk='1' $Size='3.4mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='3.4mm'","dB(S(1,1)) [] - $Dk='2' $Size='3.4mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='3.4mm'","dB(S(1,1)) [] - $Dk='3' $Size='3.4mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='3.4mm'","dB(S(1,1)) [] - $Dk='4' $Size='3.4mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='3.4mm'","dB(S(1,1)) [] - $Dk='5' $Size='3.4mm'","dB(S(1,1)) [] - $Dk='1' $Size='3.5mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='3.5mm'","dB(S(1,1)) [] - $Dk='2' $Size='3.5mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='3.5mm'","dB(S(1,1)) [] - $Dk='3' $Size='3.5mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='3.5mm'","dB(S(1,1)) [] - $Dk='4' $Size='3.5mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='3.5mm'","dB(S(1,1)) [] - $Dk='5' $Size='3.5mm'","dB(S(1,1)) [] - $Dk='1' $Size='3.6mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='3.6mm'","dB(S(1,1)) [] - $Dk='2' $Size='3.6mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='3.6mm'","dB(S(1,1)) [] - $Dk='3' $Size='3.6mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='3.6mm'","dB(S(1,1)) [] - $Dk='4' $Size='3.6mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='3.6mm'","dB(S(1,1)) [] - $Dk='5' $Size='3.6mm'","dB(S(1,1)) [] - $Dk='1' $Size='3.7mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='3.7mm'","dB(S(1,1)) [] - $Dk='2' $Size='3.7mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='3.7mm'","dB(S(1,1)) [] - $Dk='3' $Size='3.7mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='3.7mm'","dB(S(1,1)) [] - $Dk='4' $Size='3.7mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='3.7mm'","dB(S(1,1)) [] - $Dk='5' $Size='3.7mm'","dB(S(1,1)) [] - $Dk='1' $Size='3.8mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='3.8mm'","dB(S(1,1)) [] - $Dk='2' $Size='3.8mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='3.8mm'","dB(S(1,1)) [] - $Dk='3' $Size='3.8mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='3.8mm'","dB(S(1,1)) [] - $Dk='4' $Size='3.8mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='3.8mm'","dB(S(1,1)) [] - $Dk='5' $Size='3.8mm'","dB(S(1,1)) [] - $Dk='1' $Size='3.9mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='3.9mm'","dB(S(1,1)) [] - $Dk='2' $Size='3.9mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='3.9mm'","dB(S(1,1)) [] - $Dk='3' $Size='3.9mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='3.9mm'","dB(S(1,1)) [] - $Dk='4' $Size='3.9mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='3.9mm'","dB(S(1,1)) [] - $Dk='5' $Size='3.9mm'","dB(S(1,1)) [] - $Dk='1' $Size='4mm'","dB(S(1,1)) [] - $Dk='1.5' $Size='4mm'","dB(S(1,1)) [] - $Dk='2' $Size='4mm'","dB(S(1,1)) [] - $Dk='2.5' $Size='4mm'","dB(S(1,1)) [] - $Dk='3' $Size='4mm'","dB(S(1,1)) [] - $Dk='3.5' $Size='4mm'","dB(S(1,1)) [] - $Dk='4' $Size='4mm'","dB(S(1,1)) [] - $Dk='4.5' $Size='4mm'","dB(S(1,1)) [] - $Dk='5' $Size='4mm'"
26,-1.10703029292067,-1.10660893894336,-1.03486583999997,-1.04613041844833,-0.964212211043682,-0.899406893789504,-0.881631633548687,-0.841004891350109,-0.791293012895464,-0.751520867387994,-1.14944643307295,-1.10665324628374,-1.03900385735599,-1.02170453438039,-0.942491988226586,-0.855064778876627,-0.853100420149917,-0.824271107639079,-0.771723506578309,-0.717192359432597,-1.12515730448544,-1.07330946944159,-1.00889507016864,-1.00275284032899,-0.889688540865251,-0.832606534727966,-0.829660488342302,-0.782581038308116,-0.73999381966363,-0.71220423002894,-1.1379175391577,-1.0854121417839,-1.02923535184322,-0.964099899752633,-0.892481361870846,-0.824158506207101,-0.813881082992455,-0.778127470003271,-0.754581369158187,-0.746874797683634,-1.15358072101558,-1.08044041734499,-0.999218164017572,-0.947422117677056,-0.90550244361575,-0.811887968580448,-0.818395889454084,-0.765464285765083,-0.738992975839213,-0.751795521294341,-1.09400190299225,-1.07126956031627,-1.00353874951426,-0.899750969421529,-0.850448608110934,-0.797876869949252,-0.79011953075302,-0.755935212417668,-0.748932100199223,-0.755930470882081,-1.16079732355683,-1.0637547487203,-0.955806815899839,-0.907164694630395,-0.862368423731618,-0.832823553481785,-0.779574965981094,-0.765757617022227,-0.756287737059095,-0.728341548406734,-1.15934397274088,-1.04993503277193,-0.966751520717257,-0.911384747214584,-0.859462667913877,-0.815279604322122,-0.766746374716437,-0.738417966714052,-0.730792100520711,-0.741031618269662,-1.12522381679893,-1.04263883180332,-0.930802966394729,-0.882748586623161,-0.83102786479598,-0.795182241011382,-0.748502304633685,-0.746713309561864,-0.750735300923421,-0.743047745313751,-1.12644206619945,-1.02394149414663,-0.945961889872462,-0.882900230642183,-0.822134418874976,-0.799005419724642,-0.777386226678956,-0.761369477364639,-0.765099062172989,-0.741673045470154,-1.12622796289637,-1.0274824304011,-0.922946454309829,-0.871357859130083,-0.8564915187123,-0.824410132593919,-0.770229569261332,-0.763360393292084,-0.789284737994022,-0.803307463749955,-1.12669029853425,-1.00176192065115,-0.937486126344034,-0.891433343732333,-0.836803661944757,-0.79086986808035,-0.794042141514245,-0.810338697355393,-0.797693254283057,-1.1035068503475,-1.01651560116748,-0.965329934611058,-0.874312049209212,-0.831364739517287,-0.786429864097414,-0.785466749529407,-0.807439427389839,-0.82555097023915,-1.12475040628793,-1.01060224534935,-0.923763602028183,-0.865643209230678,-0.852423528894446,-0.817171146309597,-0.834998021310639,-0.862960186307193,-0.895899339948194,-1.13422708308297,-1.01398249365953,-0.927523125792788,-0.887406089185443,-0.825081098031849,-0.837377731607387,-0.813049198160915,-0.908532468146151,-0.958049147390195,-1.0988018637309,-1.01104484953818,-0.897893325729218,-0.878810970517861,-0.855374437248506,-0.85209142404849,-0.86590012178223,-0.942868756416423,-0.974363196208806,-1.08704055182654,-1.02528472065288,-0.921060655361057,-0.872487910338313,-0.852657763598309,-0.883353429023691,-0.917426373699691,-1.0121513609017,-1.05948445681844,-1.13448978790458,-0.992207981598511,-0.899741717869061,-0.913683258208728,-0.889112859557831,-0.902650909577679,-0.91355841859245,-1.06258105017674,-1.11581784861299,-1.16716065116366,-0.993868296272149,-0.908144236246624,-0.91286840283421,-0.916468746221206,-0.918473186971413,-0.977358207051338,-1.07677655118122,-1.07755647473177,-1.07862469926106,-0.99965513454755,-0.93056021041531,-0.908001343822117,-0.940247887104259,-0.95313587731205,-1.05531983321952,-1.08384310736181,-1.07078056309949,-1.10756807320287,-0.98898235825915,-0.930960574057514,-0.907776713231182,-0.929206085177213,-0.994425132512647,-1.12125691998361,-1.0832232437824,-1.01079936993397,-1.11780624555987,-1.02362358765177,-0.935059160479531,-0.919219997280154,-0.970701652502848,-1.05143263857197,-1.09627208546006,-1.05986876469061,-0.990603036153996,-1.14296789695152,-1.00708287874249,-0.949833886678107,-0.95395469243698,-0.976705866088236,-1.10592065388875,-1.05222790664151,-1.02524005178498,-0.953851650401986,-1.14568088457171,-0.980776183963276,-0.942048832143841,-0.949006282129909,-1.02800050882887,-1.09138662071962,-1.11024077387821,-0.985884221365916,-0.921720662817332,-1.13705102767793,-1.03463017558046,-0.987591366312042,-0.996097441905326,-1.05418345615954,-1.09593815880486,-1.08209470705756,-0.919640856262975,-0.852041061123576,-1.11103077234492,-1.01856155877958,-1.00430919727305,-1.00877358428908,-1.07358513146422,-1.08111738509469,-1.01925115239651,-0.917323289492228,-0.8345686953518,-1.07229466006032,-1.03907264663045,-0.99030735932078,-1.04216777821938,-1.10012316080408,-1.04219116864525,-1.01018214397993,-0.911665686333567,-0.797203040747106,-1.14676894527733,-1.01003810873252,-1.0031198277036,-1.09296417414204,-1.09309233880122,-1.06231839595799,-0.957557659779196,-0.851439230858297,-0.779641773213752,-1.13357520182701,-1.0487083204329,-1.03129330520278,-1.097393912089,-1.10629518567362,-1.02233670468148,-0.926390626769452,-0.799837350859215,-0.779434334079904,-1.15199030257072,-1.02852751140813,-1.04705816967718,-1.10185589657216,-1.09088872499363,-1.00725516315884,-0.916051037063171,-0.809083890837229,-0.776560831095934,-1.09947822267867,-1.04585782587005,-1.03686098752205,-1.13882448894704,-1.06363258118038,-0.924892858647138,-0.850291026433063,-0.770245244123675,-0.796722152488593
