"Freq [GHz]","dB(S(1,1)) [] - $Dk='1'","dB(S(1,1)) [] - $Dk='1.01'","dB(S(1,1)) [] - $Dk='1.02'","dB(S(1,1)) [] - $Dk='1.03'","dB(S(1,1)) [] - $Dk='1.04'","dB(S(1,1)) [] - $Dk='1.05'","dB(S(1,1)) [] - $Dk='1.06'","dB(S(1,1)) [] - $Dk='1.07'","dB(S(1,1)) [] - $Dk='1.08'","dB(S(1,1)) [] - $Dk='1.09'","dB(S(1,1)) [] - $Dk='1.1'","dB(S(1,1)) [] - $Dk='1.11'","dB(S(1,1)) [] - $Dk='1.12'","dB(S(1,1)) [] - $Dk='1.13'","dB(S(1,1)) [] - $Dk='1.14'","dB(S(1,1)) [] - $Dk='1.15'","dB(S(1,1)) [] - $Dk='1.16'","dB(S(1,1)) [] - $Dk='1.17'","dB(S(1,1)) [] - $Dk='1.18'","dB(S(1,1)) [] - $Dk='1.19'","dB(S(1,1)) [] - $Dk='1.2'","dB(S(1,1)) [] - $Dk='1.21'","dB(S(1,1)) [] - $Dk='1.22'","dB(S(1,1)) [] - $Dk='1.23'","dB(S(1,1)) [] - $Dk='1.24'","dB(S(1,1)) [] - $Dk='1.25'","dB(S(1,1)) [] - $Dk='1.26'","dB(S(1,1)) [] - $Dk='1.27'","dB(S(1,1)) [] - $Dk='1.28'","dB(S(1,1)) [] - $Dk='1.29'","dB(S(1,1)) [] - $Dk='1.3'","dB(S(1,1)) [] - $Dk='1.31'","dB(S(1,1)) [] - $Dk='1.32'","dB(S(1,1)) [] - $Dk='1.33'","dB(S(1,1)) [] - $Dk='1.34'","dB(S(1,1)) [] - $Dk='1.35'","dB(S(1,1)) [] - $Dk='1.36'","dB(S(1,1)) [] - $Dk='1.37'","dB(S(1,1)) [] - $Dk='1.38'","dB(S(1,1)) [] - $Dk='1.39'","dB(S(1,1)) [] - $Dk='1.4'","dB(S(1,1)) [] - $Dk='1.41'","dB(S(1,1)) [] - $Dk='1.42'","dB(S(1,1)) [] - $Dk='1.43'","dB(S(1,1)) [] - $Dk='1.44'","dB(S(1,1)) [] - $Dk='1.45'","dB(S(1,1)) [] - $Dk='1.46'","dB(S(1,1)) [] - $Dk='1.47'","dB(S(1,1)) [] - $Dk='1.48'","dB(S(1,1)) [] - $Dk='1.49'","dB(S(1,1)) [] - $Dk='1.5'","dB(S(1,1)) [] - $Dk='1.51'","dB(S(1,1)) [] - $Dk='1.52'","dB(S(1,1)) [] - $Dk='1.53'","dB(S(1,1)) [] - $Dk='1.54'","dB(S(1,1)) [] - $Dk='1.55'","dB(S(1,1)) [] - $Dk='1.56'","dB(S(1,1)) [] - $Dk='1.57'","dB(S(1,1)) [] - $Dk='1.58'","dB(S(1,1)) [] - $Dk='1.59'","dB(S(1,1)) [] - $Dk='1.6'","dB(S(1,1)) [] - $Dk='1.61'","dB(S(1,1)) [] - $Dk='1.62'","dB(S(1,1)) [] - $Dk='1.63'","dB(S(1,1)) [] - $Dk='1.64'","dB(S(1,1)) [] - $Dk='1.65'","dB(S(1,1)) [] - $Dk='1.66'","dB(S(1,1)) [] - $Dk='1.67'","dB(S(1,1)) [] - $Dk='1.68'","dB(S(1,1)) [] - $Dk='1.69'","dB(S(1,1)) [] - $Dk='1.7'","dB(S(1,1)) [] - $Dk='1.71'","dB(S(1,1)) [] - $Dk='1.72'","dB(S(1,1)) [] - $Dk='1.73'","dB(S(1,1)) [] - $Dk='1.74'","dB(S(1,1)) [] - $Dk='1.75'","dB(S(1,1)) [] - $Dk='1.76'","dB(S(1,1)) [] - $Dk='1.77'","dB(S(1,1)) [] - $Dk='1.78'","dB(S(1,1)) [] - $Dk='1.79'","dB(S(1,1)) [] - $Dk='1.8'","dB(S(1,1)) [] - $Dk='1.81'","dB(S(1,1)) [] - $Dk='1.82'","dB(S(1,1)) [] - $Dk='1.83'","dB(S(1,1)) [] - $Dk='1.84'","dB(S(1,1)) [] - $Dk='1.85'","dB(S(1,1)) [] - $Dk='1.86'","dB(S(1,1)) [] - $Dk='1.87'","dB(S(1,1)) [] - $Dk='1.88'","dB(S(1,1)) [] - $Dk='1.89'","dB(S(1,1)) [] - $Dk='1.9'","dB(S(1,1)) [] - $Dk='1.91'","dB(S(1,1)) [] - $Dk='1.92'","dB(S(1,1)) [] - $Dk='1.93'","dB(S(1,1)) [] - $Dk='1.94'","dB(S(1,1)) [] - $Dk='1.95'","dB(S(1,1)) [] - $Dk='1.96'","dB(S(1,1)) [] - $Dk='1.97'","dB(S(1,1)) [] - $Dk='1.98'","dB(S(1,1)) [] - $Dk='1.99'","dB(S(1,1)) [] - $Dk='2'","dB(S(1,1)) [] - $Dk='2.01'","dB(S(1,1)) [] - $Dk='2.02'","dB(S(1,1)) [] - $Dk='2.03'","dB(S(1,1)) [] - $Dk='2.04'","dB(S(1,1)) [] - $Dk='2.05'","dB(S(1,1)) [] - $Dk='2.06'","dB(S(1,1)) [] - $Dk='2.07'","dB(S(1,1)) [] - $Dk='2.08'","dB(S(1,1)) [] - $Dk='2.09'","dB(S(1,1)) [] - $Dk='2.1'","dB(S(1,1)) [] - $Dk='2.11'","dB(S(1,1)) [] - $Dk='2.12'","dB(S(1,1)) [] - $Dk='2.13'","dB(S(1,1)) [] - $Dk='2.14'","dB(S(1,1)) [] - $Dk='2.15'","dB(S(1,1)) [] - $Dk='2.16'","dB(S(1,1)) [] - $Dk='2.17'","dB(S(1,1)) [] - $Dk='2.18'","dB(S(1,1)) [] - $Dk='2.19'","dB(S(1,1)) [] - $Dk='2.2'","dB(S(1,1)) [] - $Dk='2.21'","dB(S(1,1)) [] - $Dk='2.22'","dB(S(1,1)) [] - $Dk='2.23'","dB(S(1,1)) [] - $Dk='2.24'","dB(S(1,1)) [] - $Dk='2.25'","dB(S(1,1)) [] - $Dk='2.26'","dB(S(1,1)) [] - $Dk='2.27'","dB(S(1,1)) [] - $Dk='2.28'","dB(S(1,1)) [] - $Dk='2.29'","dB(S(1,1)) [] - $Dk='2.3'","dB(S(1,1)) [] - $Dk='2.31'","dB(S(1,1)) [] - $Dk='2.32'","dB(S(1,1)) [] - $Dk='2.33'","dB(S(1,1)) [] - $Dk='2.34'","dB(S(1,1)) [] - $Dk='2.35'","dB(S(1,1)) [] - $Dk='2.36'","dB(S(1,1)) [] - $Dk='2.37'","dB(S(1,1)) [] - $Dk='2.38'","dB(S(1,1)) [] - $Dk='2.39'","dB(S(1,1)) [] - $Dk='2.4'","dB(S(1,1)) [] - $Dk='2.41'","dB(S(1,1)) [] - $Dk='2.42'","dB(S(1,1)) [] - $Dk='2.43'","dB(S(1,1)) [] - $Dk='2.44'","dB(S(1,1)) [] - $Dk='2.45'","dB(S(1,1)) [] - $Dk='2.46'","dB(S(1,1)) [] - $Dk='2.47'","dB(S(1,1)) [] - $Dk='2.48'","dB(S(1,1)) [] - $Dk='2.49'","dB(S(1,1)) [] - $Dk='2.5'","dB(S(1,1)) [] - $Dk='2.51'","dB(S(1,1)) [] - $Dk='2.52'","dB(S(1,1)) [] - $Dk='2.53'","dB(S(1,1)) [] - $Dk='2.54'","dB(S(1,1)) [] - $Dk='2.55'","dB(S(1,1)) [] - $Dk='2.56'","dB(S(1,1)) [] - $Dk='2.57'","dB(S(1,1)) [] - $Dk='2.58'","dB(S(1,1)) [] - $Dk='2.59'","dB(S(1,1)) [] - $Dk='2.6'","dB(S(1,1)) [] - $Dk='2.61'","dB(S(1,1)) [] - $Dk='2.62'","dB(S(1,1)) [] - $Dk='2.63'","dB(S(1,1)) [] - $Dk='2.64'","dB(S(1,1)) [] - $Dk='2.65'","dB(S(1,1)) [] - $Dk='2.66'","dB(S(1,1)) [] - $Dk='2.67'","dB(S(1,1)) [] - $Dk='2.68'","dB(S(1,1)) [] - $Dk='2.69'","dB(S(1,1)) [] - $Dk='2.7'","dB(S(1,1)) [] - $Dk='2.71'","dB(S(1,1)) [] - $Dk='2.72'","dB(S(1,1)) [] - $Dk='2.73'","dB(S(1,1)) [] - $Dk='2.74'","dB(S(1,1)) [] - $Dk='2.75'","dB(S(1,1)) [] - $Dk='2.76'","dB(S(1,1)) [] - $Dk='2.77'","dB(S(1,1)) [] - $Dk='2.78'","dB(S(1,1)) [] - $Dk='2.79'","dB(S(1,1)) [] - $Dk='2.8'","dB(S(1,1)) [] - $Dk='2.81'","dB(S(1,1)) [] - $Dk='2.82'","dB(S(1,1)) [] - $Dk='2.83'","dB(S(1,1)) [] - $Dk='2.84'","dB(S(1,1)) [] - $Dk='2.85'","dB(S(1,1)) [] - $Dk='2.86'","dB(S(1,1)) [] - $Dk='2.87'","dB(S(1,1)) [] - $Dk='2.88'","dB(S(1,1)) [] - $Dk='2.89'","dB(S(1,1)) [] - $Dk='2.9'","dB(S(1,1)) [] - $Dk='2.91'","dB(S(1,1)) [] - $Dk='2.92'","dB(S(1,1)) [] - $Dk='2.93'","dB(S(1,1)) [] - $Dk='2.94'","dB(S(1,1)) [] - $Dk='2.95'","dB(S(1,1)) [] - $Dk='2.96'","dB(S(1,1)) [] - $Dk='2.97'","dB(S(1,1)) [] - $Dk='2.98'","dB(S(1,1)) [] - $Dk='2.99'","dB(S(1,1)) [] - $Dk='3'"
26,-1.15224923240471,-1.12207555133399,-1.153123776001,-1.11182289680411,-1.16181466967117,-1.11006436726997,-1.13953393839518,-1.12425042703954,-1.15756033001356,-1.12068463535024,-1.12949288458935,-1.1283689098638,-1.07589350555617,-1.12344293276275,-1.09880856880693,-1.13069103054534,-1.14759847633484,-1.12193439082655,-1.11273601964536,-1.13780311931231,-1.14981812867974,-1.12918143484838,-1.05953414388773,-1.11653195580324,-1.10932249405344,-1.1116305278372,-1.11747626361999,-1.13337468616139,-1.11454221890106,-1.11340302793609,-1.12448450166541,-1.08940330181892,-1.12531600879223,-1.11573540550165,-1.13479189797596,-1.11586057639547,-1.09799343887816,-1.11800883622198,-1.09860771745637,-1.0822627887392,-1.10121843576093,-1.07668494740986,-1.11202831117491,-1.07656463988426,-1.10090851592418,-1.07315876579846,-1.11443149001919,-1.1171407822009,-1.10036104958151,-1.12399998249649,-1.13005001849087,-1.04897613491953,-1.11061135947081,-1.06843027827772,-1.11816040970047,-1.04823371067266,-1.09574608611775,-1.07950741318232,-1.11869519047046,-1.11132596003053,-1.05977407495289,-1.11825943173633,-1.11407772767158,-1.06839485549283,-1.09427653154252,-1.11966490624591,-1.1197325390196,-1.06372213881014,-1.11006342944538,-1.07964019772453,-1.0854991155409,-1.08336493465795,-1.04126976707922,-1.07855293991034,-1.08630038764783,-1.10791507137563,-1.07750012535157,-1.064248757321,-1.07986502541815,-1.07388827527655,-1.04201539757081,-1.08392414934277,-1.06935147835605,-1.04923531535747,-1.04930285262564,-1.1051082468602,-1.08060015173875,-1.06985154916045,-1.02123400958704,-1.03862904281046,-1.05022571882288,-1.02646023408419,-1.06161254077722,-1.07985099907605,-1.05112528295763,-1.08164568531196,-1.09056012334793,-1.04166753189562,-1.03908863185866,-1.04779703009548,-1.04310014305975,-1.02055478992518,-1.05631396574905,-1.03895045144441,-1.06980909275284,-1.04512598372604,-1.04880008648727,-1.05301401279972,-1.07463376049786,-1.04628177036955,-1.01747431138632,-1.00987377555143,-1.0621392789272,-1.01358642698555,-1.04890533811282,-1.0384805613664,-1.04422147973789,-1.06412761799207,-1.04546696078092,-1.01899933427404,-1.04283894488735,-1.02794779064072,-1.02216107107207,-1.02774315530368,-1.02418674602858,-1.03978098852154,-1.03486674280577,-1.02710064003039,-1.05064072895819,-1.06872027484369,-1.02722742190969,-1.04684438846777,-1.04825040630029,-1.04726041961822,-1.02862541000229,-1.0283270133918,-1.03033808773034,-1.00767660003279,-1.00205935254043,-1.04144584625503,-1.06834635714905,-1.03887646346678,-1.01924428464724,-1.0412373038364,-1.01560889181073,-1.01138978523215,-0.995103885517872,-1.01845560029442,-1.01023775457963,-1.01495521050119,-0.960331318335364,-1.02023567922171,-1.05428812884912,-1.01273465281139,-0.987740974626283,-0.988912337085438,-1.02139945856024,-1.00280167600447,-1.00601078481576,-0.98653921750003,-1.01174755018665,-0.993983515907924,-0.987019268076389,-0.963860085936419,-0.991738545354834,-0.987019844288584,-0.965696957968971,-0.987618581981647,-1.01479502127237,-0.989530881228424,-0.994393494931509,-1.01100496054784,-0.937996804050272,-0.97365696525862,-0.992932601067784,-0.995336949646997,-0.998103712333324,-0.969028604669455,-0.991443442025217,-0.962053752967158,-0.959062249790117,-0.955336995729806,-0.986347886279607,-0.942957024142452,-0.95853691078782,-0.998438431692935,-0.941233634709092,-0.981643172476056,-1.0013010507309,-0.96425080387466,-0.943667662950426,-0.96682124231798,-1.00173518744914,-1.00089463982111,-0.971053659798151,-0.99013153408226,-0.97933071519442,-0.97292033413389,-0.938160485470931,-0.938180664535352,-0.952850313238476
26.0201005025126,-1.17310429146969,-1.14202672079129,-1.17398203320253,-1.13149857671755,-1.18284407101318,-1.12966972673112,-1.15992570805294,-1.14421100901439,-1.17839020168157,-1.14053870834749,-1.14955733835258,-1.14842579508078,-1.09453904379088,-1.14326728206394,-1.11802913009816,-1.15071665043212,-1.1680491933379,-1.14170504347952,-1.1322628257357,-1.15797231679376,-1.17028099966948,-1.14911333538406,-1.07765099976518,-1.1361266164985,-1.12867523792345,-1.13101361409868,-1.13700554591722,-1.15335618682616,-1.13402398762926,-1.13284873092637,-1.14420676384614,-1.10816173889965,-1.14503667900407,-1.1351594568196,-1.15473974128618,-1.13531065194844,-1.11701963445939,-1.1375002011242,-1.11760171271377,-1.10079342452069,-1.12022317539471,-1.09505960264678,-1.13131282351225,-1.09489108802746,-1.11987877517275,-1.09146546348929,-1.13376485691605,-1.13654333573975,-1.11928238761934,-1.14353939902604,-1.14971842684642,-1.06657614868922,-1.12977799407119,-1.08653362185573,-1.13754050107262,-1.06577023183264,-1.11448417022767,-1.09785874336102,-1.1380466062692,-1.13049195431129,-1.07761790903851,-1.13755466855503,-1.13326564275351,-1.08640250714631,-1.11294920478992,-1.13904332204832,-1.13910286444846,-1.08161151839572,-1.12916897431346,-1.0979347467178,-1.1039661181758,-1.10175629717181,-1.05861853475011,-1.09683924454852,-1.10479142936696,-1.12694753347618,-1.09569391229351,-1.08215272650014,-1.09812771118248,-1.09198592082585,-1.05930744920593,-1.10229376102922,-1.0873466982707,-1.06672841776656,-1.06676041643479,-1.12402185702336,-1.09885517328473,-1.08784625396551,-1.03802396004431,-1.05583486361906,-1.0677320292882,-1.04339349022657,-1.07936585352951,-1.09806977881381,-1.0686443580552,-1.09995471515358,-1.10904559341736,-1.05891784243926,-1.05625975840254,-1.06516928293048,-1.06038640440873,-1.03730739647568,-1.07392831000986,-1.05611669204156,-1.08777320099344,-1.06250495383432,-1.06625816213337,-1.070559945094,-1.09277727505328,-1.06365906988899,-1.03412675504028,-1.02632764926337,-1.07992170851978,-1.03013297193482,-1.06631533834263,-1.05564700649834,-1.06154592363398,-1.08197890663252,-1.06283356896733,-1.03569331335217,-1.06010320428378,-1.04485072719223,-1.03896134298831,-1.04463562961162,-1.04100894071861,-1.0570128231804,-1.05194494632614,-1.04402574458141,-1.06814256324841,-1.08670098798452,-1.04414537119916,-1.06423128766854,-1.06569039023453,-1.06467570920716,-1.04558751253713,-1.04526162434173,-1.04733255493041,-1.02410836942079,-1.01834409969813,-1.0587322180735,-1.08628238956078,-1.05611328752786,-1.03595758752995,-1.05853371029308,-1.03222205322225,-1.0279235622705,-1.01122437869452,-1.03519967799322,-1.02674855793684,-1.03158855298771,-0.975647274847031,-1.03701382681537,-1.0719082271029,-1.0293148065574,-1.00373471581029,-1.0049395695182,-1.03824430582467,-1.01915780457437,-1.02246265201435,-1.00255253384022,-1.02836428315047,-1.01015476819542,-1.00301499958646,-0.979287404830959,-1.00788093708911,-1.00303972770306,-0.981185293478239,-1.00362921050759,-1.03149464646158,-1.00558922275398,-1.01063848750641,-1.0276396717754,-0.952841611259885,-0.98933369871566,-1.0090793052462,-1.01155522532322,-1.01441871350055,-0.984625444066335,-1.00758784580335,-0.977472415249353,-0.974434436296902,-0.970631722123327,-1.00240117017138,-0.957981053012932,-0.973915966984723,-1.01479753986979,-0.956202831497721,-0.997602082265042,-1.01776569505676,-0.979806368263115,-0.958673273012795,-0.982405387540471,-1.01818169358523,-1.01732514892613,-0.986743869507752,-1.00628536639016,-0.995227345307851,-0.988660583268245,-0.953106110836141,-0.953129170866393,-0.968161745546013
26.0402010050251,-1.19450047910233,-1.1624871371663,-1.19538125728117,-1.15167416581974,-1.20441889888626,-1.14977276379072,-1.18084147406473,-1.16468127423454,-1.19975819440064,-1.16089860577228,-1.17013393590825,-1.16899474981921,-1.11365017831811,-1.1635943656434,-1.13773367629622,-1.17125211255607,-1.18902353377095,-1.16197721338956,-1.15228305515095,-1.17865568201075,-1.19126738331867,-1.16955125190763,-1.09621545509828,-1.15621633178933,-1.14851452433803,-1.15088380558096,-1.15702560888344,-1.17384500868367,-1.15399657692798,-1.15278440344329,-1.16442675090806,-1.12738613261383,-1.16525491995252,-1.15507296528084,-1.17519315248604,-1.15524968683842,-1.13652169446201,-1.15748204583104,-1.13706989587063,-1.11978322584672,-1.13970195971072,-1.11388791110662,-1.15108076829136,-1.11366933885841,-1.13932179410398,-1.11022415323605,-1.15358332640134,-1.15643246346034,-1.13867473470626,-1.16356874455419,-1.16988159798622,-1.08460508436256,-1.14942294460906,-1.10508254901989,-1.15740683821686,-1.08373373916851,-1.13368662414711,-1.11666273576189,-1.15788292624455,-1.15013655656091,-1.09589782907701,-1.15733240179167,-1.15293295885021,-1.10485166206365,-1.13208458142768,-1.15890796911202,-1.15895923450714,-1.09993894182786,-1.14875192163419,-1.11668008772968,-1.12289035732192,-1.12060245430769,-1.07638903410181,-1.11557717961924,-1.12374043933795,-1.14645496368883,-1.11433539673288,-1.10049576632092,-1.11684026025763,-1.11052824559155,-1.07701868769144,-1.12111735491033,-1.10578420877048,-1.08464789637446,-1.08464247638821,-1.14340668834665,-1.11756039260881,-1.10628370890947,-1.0552185268467,-1.07345766630375,-1.08566535276655,-1.06073631466949,-1.09755315849825,-1.11673764481436,-1.08659055948733,-1.11871650675983,-1.12798885546509,-1.07658701256466,-1.07384698556101,-1.08296422780106,-1.07809255813029,-1.05446408025728,-1.09197371090858,-1.07369949017942,-1.10617857859343,-1.08030808886836,-1.08414275388823,-1.0885350352458,-1.11136728857532,-1.08145992834976,-1.0511801125786,-1.04317650316831,-1.09814114150995,-1.04707731277032,-1.08415001338279,-1.07323066113827,-1.079292959382,-1.10026856292567,-1.08062468633664,-1.05279048778072,-1.07778773320065,-1.06216343514278,-1.05616893113185,-1.06193757515326,-1.05823801200036,-1.07466409048927,-1.06943852243868,-1.06136100419154,-1.08607155104761,-1.10512401518877,-1.06147429844629,-1.08204241286055,-1.08355612524063,-1.08251606458833,-1.06296081611715,-1.06260624327698,-1.06473942445029,-1.04093531611823,-1.03501943714093,-1.07644009978178,-1.10465972220795,-1.07377050343131,-1.05307475065099,-1.07625233324923,-1.04923568421449,-1.04485573692733,-1.02773106816671,-1.05234951740953,-1.04365836365948,-1.04862390535772,-0.99132610882975,-1.05419818043382,-1.08996053611516,-1.04629505184673,-1.02011245959319,-1.02135083473439,-1.0554983688505,-1.03590787847263,-1.03931136162527,-1.01894998956542,-1.04538336642361,-1.02671467733659,-1.01939384232506,-0.995080651424581,-1.02441136051218,-1.01944389465686,-0.997041697000058,-1.02002338838338,-1.04859953786928,-1.02203387884691,-1.0272755200172,-1.04467906892217,-0.968035721690514,-1.0053840504424,-1.02561483430149,-1.02816401282698,-1.03112858117196,-1.00059492570052,-1.02412129590524,-0.993258225964259,-0.990173019100214,-0.986290401045251,-1.01884178469288,-0.973361424712748,-0.98966168821935,-1.03155317903079,-0.971526669115141,-1.01394543662363,-1.03463069490408,-0.995734620097795,-0.974034252930828,-0.998362384075435,-1.03502745944007,-1.03415446534545,-1.00280981724732,-1.02282960955787,-1.01150641477721,-1.00477844286476,-0.968406054545685,-0.96843209938927,-0.98383868024963
26.0603015075377,-1.21645545956815,-1.1834731604037,-1.21733910906458,-1.17236568380069,-1.22655695155402,-1.17038939991887,-1.20229818689768,-1.18567759323816,-1.221681772014,-1.18178056000169,-1.19123914797556,-1.19009225050225,-1.13324157792576,-1.18444025818259,-1.15793758718893,-1.19231378906647,-1.21053840223193,-1.18276693544474,-1.17281243965949,-1.19986975483869,-1.21279417084198,-1.1905114005118,-1.11524149013357,-1.17681689542676,-1.16885579218524,-1.17125655489743,-1.17755204012763,-1.19485742922804,-1.17447557910325,-1.17322562084831,-1.18516034481782,-1.14709113676578,-1.18598661337348,-1.17549147489471,-1.19616832057529,-1.17569322003095,-1.15651467936105,-1.17796997866463,-1.15702726169739,-1.139246585364,-1.15966972796435,-1.13318405986329,-1.17134747841283,-1.13291348354545,-1.15925247429999,-1.12944898659684,-1.1739022948949,-1.17682363172181,-1.15855292340303,-1.18410362061064,-1.19055529281321,-1.10307619877483,-1.1695613611806,-1.12409095606109,-1.17777487344219,-1.10213740456336,-1.15336805325808,-1.13593354775909,-1.17821959180065,-1.17027488795528,-1.11462737546549,-1.17760793960218,-1.17309485943794,-1.12375605093181,-1.15169720261074,-1.17927432401141,-1.17931711691701,-1.11871801854654,-1.16882740837344,-1.13589031915663,-1.1422862099399,-1.13991768913058,-1.09459429049684,-1.13478091102935,-1.14316182102316,-1.16645245557963,-1.13343856749534,-1.11929155416624,-1.13601675243335,-1.12952913257207,-1.09516204288967,-1.140409201214,-1.1246778240845,-1.10300695329249,-1.10296216159687,-1.16327770495075,-1.13672995152793,-1.12517774055389,-1.07283011379106,-1.0915103276883,-1.10403894746275,-1.07850131672573,-1.11618797377172,-1.13586869074258,-1.10497715468427,-1.13794532904544,-1.14740435636309,-1.09468798852977,-1.09186315129204,-1.10119496210302,-1.09623161219801,-1.07203726627921,-1.11046359996992,-1.09171171539856,-1.12503899881977,-1.09854859395312,-1.10246715845421,-1.10695268331194,-1.13041794395525,-1.09969752819784,-1.06864670480198,-1.06043243546714,-1.11681128391422,-1.06443165499579,-1.10242258694776,-1.09124447384598,-1.09747575627088,-1.11901042269773,-1.09885357966741,-1.07030329297641,-1.09590560341081,-1.07989860531583,-1.07379644566001,-1.07966166354658,-1.07588654501796,-1.09274792309734,-1.08736037751339,-1.07911919280694,-1.10444112271589,-1.12400337269619,-1.07922697541581,-1.10029107431372,-1.10186097947766,-1.10079482913086,-1.08075815870819,-1.0803736540863,-1.08257157559143,-1.05816965861068,-1.05209741878461,-1.09458272899347,-1.12349231815334,-1.09186131258464,-1.07060832987049,-1.09440644341933,-1.066662210064,-1.06219867770188,-1.0446358532347,-1.06991777579394,-1.06097953489759,-1.06607377634525,-1.00737885394344,-1.0718014210244,-1.1084587115631,-1.06368783337786,-1.03688603941793,-1.03815799893669,-1.07317445435667,-1.05306412484787,-1.0565692541377,-1.03574347317779,-1.0628173724302,-1.04367529338164,-1.03616764071384,-1.0112510289385,-1.04134186398105,-1.03624424629342,-1.01327745974906,-1.03681298138465,-1.06612239466718,-1.03887681229734,-1.04431682616426,-1.06213582991807,-0.983589761695839,-1.02181953688197,-1.04255125767681,-1.04517546562535,-1.04824563961241,-1.01694853909898,-1.04105589466121,-1.00942246873063,-1.00628926860993,-1.00232421653847,-1.03568178718173,-0.989109052757277,-1.00578537234243,-1.04871776328919,-0.987216002923208,-1.03068520423148,-1.05190862675781,-1.01204710758481,-0.989761481006816,-1.01470376767102,-1.05228502089204,-1.05139511258321,-1.01926315513599,-1.03977646512624,-1.02817983525986,-1.02128564395396,-0.984071203957195,-0.984100344846004,-0.999892434125603
26.0804020100503,-1.23898758936152,-1.20500178297661,-1.23987394156992,-1.19358976809931,-1.24927672439867,-1.19153616969019,-1.22431345605124,-1.20721696935488,-1.24417907944261,-1.20320143029987,-1.21289008250763,-1.21173541144945,-1.15332846907718,-1.20582165301289,-1.17865683145376,-1.21391868441499,-1.232611359139,-1.20409086166571,-1.19386731489648,-1.22163171462458,-1.23487890803283,-1.21201062258984,-1.13474361253829,-1.1979447078899,-1.18971507059776,-1.19214790529158,-1.19860102434233,-1.21641035348939,-1.19547718394788,-1.19418855563344,-1.20642403809914,-1.1672919607569,-1.20724825089177,-1.19643112344291,-1.21768205805681,-1.19665738524717,-1.17701422474166,-1.1989802058161,-1.17748937648644,-1.15919844039065,-1.18014198762317,-1.15296277162442,-1.192128872145,-1.15263814433433,-1.17968628383883,-1.14915465008756,-1.19473774718623,-1.19773289898547,-1.17893234975821,-1.20516022677812,-1.21175587587639,-1.12200324439504,-1.19020897159897,-1.14357326271177,-1.19866065043872,-1.120994891423,-1.17354361662621,-1.1556858712376,-1.19907263530931,-1.19092264635087,-1.13382059713804,-1.19839717399608,-1.19376710659246,-1.14312992020845,-1.17180216052891,-1.20015845622336,-1.20019257175111,-1.1379628692028,-1.18941114918095,-1.15558007209968,-1.16216859762389,-1.15971682514961,-1.11324781597607,-1.15446514047584,-1.16307052402139,-1.18695567929921,-1.15301794113372,-1.13855428213396,-1.1556717990395,-1.14900298791857,-1.11375092723402,-1.16018411022148,-1.14404187899754,-1.12181928495037,-1.12173309193264,-1.18365044249398,-1.15637852700935,-1.14454269634825,-1.09087158552323,-1.11000620572198,-1.12286656881139,-1.09670157580951,-1.13528432565634,-1.15547754357592,-1.12381790922418,-1.15765599280651,-1.16730709175977,-1.11323420044154,-1.1103215728363,-1.11987507322444,-1.11481706180011,-1.09003984219054,-1.12941191378675,-1.11016671820065,-1.14436875527833,-1.11724017079022,-1.12124517294272,-1.12582679402215,-1.14994392317027,-1.11838554747316,-1.08653931089098,-1.07810799332653,-1.13594636031534,-1.08220865771619,-1.12114677989406,-1.10970187901971,-1.11610797912113,-1.13821884803196,-1.11753401639187,-1.08824462867636,-1.11447037814449,-1.09806940372303,-1.09185696916948,-1.09782104100423,-1.09396759608536,-1.11127794988492,-1.10572390281055,-1.09731356494299,-1.1232652178002,-1.14335361180648,-1.09741665412678,-1.11899108633927,-1.12061882767862,-1.11952585177211,-1.098992862224,-1.09857712207373,-1.10084237359693,-1.07582407236722,-1.06959054855196,-1.11317384511859,-1.14279467336764,-1.11039941700426,-1.08857135296663,-1.113009815084,-1.08451452241486,-1.0799652174044,-1.06195107726626,-1.08791758790797,-1.07872489873931,-1.08395114555459,-1.02381695151603,-1.0898367080477,-1.1274169299805,-1.08150606403758,-1.05406773080039,-1.05537337237607,-1.09128585363763,-1.07063923036883,-1.07424913437919,-1.05294531875985,-1.08067934890819,-1.06104911891122,-1.05334868273472,-1.02781015670771,-1.05868494876619,-1.05345313036141,-1.02990429315722,-1.05401030003421,-1.08407639763788,-1.05613043514008,-1.06177510190263,-1.08002311384242,-0.999514750472127,-1.03865210492136,-1.05990109913405,-1.06260219549753,-1.06578267943674,-1.03369820370583,-1.05840420074336,-1.02597684832166,-1.02279487638835,-1.01874477007622,-1.05293369037566,-1.00523525691707,-1.02229873999976,-1.06630417800286,-1.00328209235943,-1.04783380581595,-1.06961254599757,-1.02875581335369,-1.00586624037661,-1.0314415073739,-1.06996739091148,-1.06906009084234,-1.03611597384079,-1.05713859720652,-1.0452599686301,-1.03819435991987,-1.00011285310591,-1.00014520906932,-1.01633474947008
